content,label,rating
"First of all.. you get what you pay for. I got a room for 3 nights for about $130  I've stayed here about 4 different times and it always delivers.  -OK rooms. -Not bad service. Ive never had any problems. -The food is ok, of course -Stay here during the summer and the pool is fun. BBQ and not that crowded. - The pool is real close to the elevators so you dont have to take that huge walk through the casino/lobby like other casinos.  - People go there to party, so its just that. Not so much a family place. - And most of all the location is just the best for its price.",1,1
"Had a one night stay on our way out of Vegas. Very affordable. room was a little dated and the beds very small but it was clean, had a great view of the pools, all 5 of them. the casino is small and there was only one poker table that was full almost the entire time we were there so no way to play. The food was typical bar food and typically good. Service was good and not a long wait time. its a little pricey but in Vegas you expect to pay a little more. the casino employees were pretty friendly even when they aren't the best at the jobs. they were still nice. There is a good variety of slots to chose from and we would stay here again, just next time get two king rooms. At the price they charge it is affordable to do so",1,1
Not bad at all for the price - they do charge resort fees on top of your room purchase. Walking distance to the south end of the strips. Breakfast was pretty good. Got noisy neighbors two days in a row but you get what you paid for.,1,1
"The Aliante has changed hands and the buffet is no longer managed by the Station chain and has changed it's name from 'Feast' to 'Medley'.  Definitely a change for the better!!  We tried the old Station buffet a couple times and decided not to go back.  The fall in the quality and selection in the offerings at the Cannery prompted us to try Aliante again.  Excellent quality, lunch is only $7.95 (!) and vast selection including a couple carving stations and a barbecue station that would be acceptable in a BBQ joint.  We always liked the look of the Aliante, now their food measures up, Try it!",1,1
"Tons of selection, piping hot, so hot the tongs are too hot to touch. Their price is really cheap for the huge selection, everything tasted good. Their chicken mushroom alfredo was my favorite as you could really taste their mushroom sauce, their spaghetti marinara was really tasty, their chinese sesame balls were the best, just like dim sum but hot and tasty, in perfect shape even after sitting for a long time! Their fried gyoza dumplings were perfect, spiced just right, great asian flavor, even their spring rolls were great with tons of tasty meat. Their guacamole was fabulous and their ice cream was really smooth and delicious. Would definitely come back, the price is right, the atmosphere asian style and comfortable, I didn't want to leave. Staff were very nice and overall great for the price!",1,1
"You can't go wrong here for breakfast. Omlettes made to order and the service is great. They guy Jose that makes the omlettes is great always on point when making mines. Can't go wrong for the value on this. 4.99 with players cards.....All good...Just so you know im sure it was mentioned here on some review...Its no longer a STATIONS CASINO, and no longer called FEAST BUFFET its now MEDLEY BUFFET.",1,1
"Affordable, nice staff, and not as crowded as buffets on the strip. Have had the dinner buffet twice and have yet to be disappointed!",1,1
"TIME SPENT 3 Lunchtime meals 1 Dinnertime meal  LAYOUT spacious, comfy seating, good selection of foods.  SERVICE/FOOD they USE to serve all you can eat Snow Crab, but i don't know what happened.   either way, i've always enjoyed eating at the Aliante...  NOTE* Aliante/Feast Buffet -- loves it's military members on Veterans Day as the meal is free.^^  PRICING average cost...  think $25.??  CLOSING Aliante does a good job of balancing price and selection.   -1 Star until you reinstate Snow Crab Legs.^^;",1,1
Me and my husband come every Friday night for seafood night because $20 for all you can eat crab is a great price considering how fresh it always is! And their ice cream bar has about 10 different flavors of scooped ice cream and  they are delicious!,1,1
"This buffet has a wide range of all kinds of delicious food. You can't beat the price. If you are a fan of menudo then this buffet has the best in town. Chunks of tripe loaded with flavor, add lemon onions you can go wrong. I come 3 times a week.",1,1
This buffet is consistently good I have eaten here probably 8-9 times and have enjoyed it each time. The staff is on top of the food presentation and friendly too. I will eat here many more times!,1,1
